title,price,area,price_per_sqft,locality,city,property_type,bedroom_num,bathroom_num,furnished,total_floors,new_latitude,new_longitude,new_pincode
SK Imperial Heights,12057012,396,30447.0,Mira Road,Mumbai,Apartment,1,1,Unfurnished,1,19.2625332,72.8714066,401107
Space Residence II Building No 4 B,8856000,615,14400.0,Mira Road,Mumbai,Apartment,2,2,Unfurnished,1,19.2785778,72.8800049,401107
SK Imperial Heights,15455980,485,31868.0,Mira Road,Mumbai,Apartment,2,2,Unfurnished,1,19.2625332,72.8714066,401107
Sheth Montana Phase 4,42700000,1781,23975.294778214487,Mulund,Mumbai,Apartment,4,4,Unfurnished,1,19.1690693,72.9380722,400080
Sheth Montana Phase 4,22400000,722,31024.930747922437,Mulund,Mumbai,Apartment,3,3,Unfurnished,1,19.1690693,72.9380722,400080
Sheth Montana Phase 4,14300000,594,24074.074074074073,Mulund,Mumbai,Apartment,2,2,Unfurnished,1,19.1690693,72.9380722,400080
Sheth Montana Phase 4,29100000,1213,23990.107172300082,Mulund,Mumbai,Apartment,3,3,Unfurnished,1,19.1690693,72.9380722,400080
Sheth Montana Phase 4,26100000,1088,23988.970588235294,Mulund,Mumbai,Apartment,3,3,Unfurnished,1,19.1690693,72.9380722,400080
Sheth Montana Phase 4,18400000,594,30976.430976430976,Mulund,Mumbai,Apartment,3,3,Unfurnished,1,19.1690693,72.9380722,400080
Sheth Montana Phase 4,28690000,923,31083.423618634886,Mulund,Mumbai,Apartment,3,3,Unfurnished,1,19.1690693,72.9380722,400080
Sheth Montana Phase 4,23700000,989,23963.599595551063,Mulund,Mumbai,Apartment,3,3,Unfurnished,1,19.1690693,72.9380722,400080
Sheth Montana Phase 4,23400000,977,23950.870010235416,Mulund,Mumbai,Apartment,3,3,Unfurnished,1,19.1690693,72.9380722,400080
Sheth Montana Phase 4,17000000,710,23943.661971830985,Mulund,Mumbai,Apartment,2,2,Unfurnished,1,19.1690693,72.9380722,400080
Sheth Montana Phase 4,20200000,651,31029.185867895547,Mulund,Mumbai,Apartment,2,2,Unfurnished,1,19.1690693,72.9380722,400080
Sheth Montana Phase 4,15600000,650,24000.0,Mulund,Mumbai,Apartment,2,2,Unfurnished,1,19.1690693,72.9380722,400080
Sheth Montana Phase 4,41500000,1337,31039.640987284965,Mulund,Mumbai,Apartment,4,4,Unfurnished,1,19.1690693,72.9380722,400080
Sheth Montana Phase 4,32500000,1046,31070.74569789675,Mulund,Mumbai,Apartment,3,3,Unfurnished,1,19.1690693,72.9380722,400080
Sheth Montana Phase 4,28000000,902,31042.128603104215,Mulund,Mumbai,Apartment,3,3,Unfurnished,1,19.1690693,72.9380722,400080
Sheth Montana Phase 4,46800000,1951,23987.69861609431,Mulund,Mumbai,Apartment,4,4,Unfurnished,1,19.1690693,72.9380722,400080
Sheth Montana Phase 4,21600000,696,31034.48275862069,Mulund,Mumbai,Apartment,2,2,Unfurnished,1,19.1690693,72.9380722,400080
Sheth Montana Phase 4,28000000,902,31042.128603104215,Mulund,Mumbai,Apartment,2,2,Unfurnished,1,19.1690693,72.9380722,400080
Sheth Montana Phase 4,25800000,1154,22357.019064124783,Mulund,Mumbai,Apartment,3,3,Unfurnished,1,19.1690693,72.9380722,400080
Sheth Montana Phase 4,41500000,1337,31039.640987284965,Mulund,Mumbai,Apartment,3,3,Unfurnished,1,19.1690693,72.9380722,400080
Sheth Montana Phase 4,14700000,611,24058.919803600656,Mulund,Mumbai,Apartment,2,2,Unfurnished,1,19.1690693,72.9380722,400080
Sheth Montana Phase 4,51800000,1670,31017.964071856288,Mulund,Mumbai,Apartment,4,4,Unfurnished,1,19.1690693,72.9380722,400080
Space India Prakriti Sparsh Building No 1 To 6,5167162,638,8099.0,Umroli,Mumbai,Apartment,2,2,Unfurnished,1,19.0135384,73.2021256,401404
Godrej Reserve,64999352,1950,33333.001025641024,Kandivali,Mumbai,Apartment,4,4,Unfurnished,1,19.1984501,72.8704987,400067
Godrej Reserve,47500552,1450,32759.001379310346,Kandivali,Mumbai,Apartment,3,3,Unfurnished,1,19.1984501,72.8704987,400067
TATA Serein Phase II,27500000,1140,24122.80701754386,Thane,Mumbai,Apartment,3,3,Unfurnished,1,19.199913,72.9763946,400601
Evershine Amavi 303 Phase 1,6499818,702,9259.0,Virar,Mumbai,Apartment,2,2,Unfurnished,1,19.4722214,72.8049545,401303
Evershine Amavi 303 Phase 1,4249987,511,8317.0,Virar,Mumbai,Apartment,1,2,Unfurnished,1,19.4722214,72.8049545,401303
Evershine Amavi 303 Phase 1,5499938,617,8914.0,Virar,Mumbai,Apartment,2,1,Unfurnished,1,19.4722214,72.8049545,401303
Aramus The Domus 26 West,5899894,539,10946.0,Panvel,Mumbai,Apartment,2,2,Unfurnished,1,18.9894009,73.1175003,410206
Westwoods Platinum Esquire,16400000,742,22102.42587601078,Ulwe,Mumbai,Apartment,3,3,Unfurnished,1,18.976141,73.0281143,410206
Westwoods Platinum Esquire,12600000,778,16195.372750642673,Ulwe,Mumbai,Apartment,2,2,Unfurnished,1,18.976141,73.0281143,410206
Westwoods Platinum Esquire,12300000,564,21808.510638297874,Ulwe,Mumbai,Apartment,2,2,Unfurnished,1,18.976141,73.0281143,410206
Nandkumar Janki Legacy,6273760,409,15339.266503667483,Mira Road,Mumbai,Apartment,1,1,Unfurnished,1,19.2934094,72.868103,401107
Raj Akshay,9891096,608,16268.25,Mira Road,Mumbai,Apartment,2,2,Unfurnished,1,19.2738724,72.878479,401107
Raj Akshay,7067300,432,16359.49074074074,Mira Road,Mumbai,Apartment,1,1,Unfurnished,1,19.2738724,72.878479,401107
Nandkumar Janki Legacy,6749950,441,15306.009070294785,Mira Road,Mumbai,Apartment,1,1,Unfurnished,1,19.2934094,72.868103,401107
Raj Akshay,6654360,407,16349.77886977887,Mira Road,Mumbai,Apartment,1,1,Unfurnished,1,19.2738724,72.878479,401107
Srishti Mayuresh Srishti,14500000,875,16571.428571428572,Bhandup,Mumbai,Apartment,2,2,Semi-Furnished,1,19.1497412,72.9279175,400078
Srishti Heights,18500000,975,18974.358974358973,Bhandup,Mumbai,Apartment,2,2,Furnished,1,19.1529579,72.9338379,400078
Mayuresh Group Residency,10200000,725,14068.965517241379,Bhandup,Mumbai,Apartment,1,1,Semi-Furnished,1,19.1496792,72.9304047,400078
Mayuresh Group Residency,17500000,975,17948.71794871795,Bhandup,Mumbai,Apartment,2,2,Semi-Furnished,1,19.1496792,72.9304047,400078
Runwal Greens,32000000,1475,21694.915254237287,Mulund,Mumbai,Apartment,3,4,Semi-Furnished,1,19.1604843,72.9454193,400080
Runwal Greens,25000000,1150,21739.130434782608,Mulund,Mumbai,Apartment,3,2,Semi-Furnished,1,19.1604843,72.9454193,400080
Runwal Forest Tower 1 To 4,12500000,720,17361.11111111111,Kanjurmarg,Mumbai,Apartment,2,2,Semi-Furnished,1,19.1315136,72.9273987,400042
Oberoi Eternia Towers A to D,27000000,1451,18607.856650585803,Mulund,Mumbai,Apartment,3,3,Semi-Furnished,1,19.173439,72.9403763,400080
 ,13000000,1100,11818.181818181818,Seawoods,Mumbai,Apartment,2,2,Semi-Furnished,1,19.0152979,73.0168304,400706
Raheja Solaris,17000000,1100,15454.545454545454,Sanpada,Mumbai,Apartment,2,2,Unfurnished,1,19.0508804,73.0145264,400705
Akshar Alvario,20000000,1230,16260.162601626016,Seawoods,Mumbai,Apartment,2,2,Unfurnished,1,19.0183048,73.0252533,400706
Lokhandwala Spring Leaf,22500000,1065,21126.76056338028,Kandivali,Mumbai,Apartment,3,3,Furnished,1,19.1961117,72.8704987,400067
Progressive Grande,19000000,1350,14074.074074074075,Ulwe,Mumbai,Apartment,2,2,Furnished,1,18.9687557,73.0131302,410206
Siddhivinayak Utopia,13500000,1250,10800.0,Ulwe,Mumbai,Apartment,2,2,Furnished,1,18.9729176,73.025032,410206
Progressive Prive,12500000,1150,10869.565217391304,Ulwe,Mumbai,Apartment,2,2,Unfurnished,1,18.9799519,73.0327377,410206
 ,21000000,875,24000.0,Malad,Mumbai,Apartment,1,2,Semi-Furnished,1,19.1870194,72.836937,400064
Emperia Hill Creast,4500000,700,6428.571428571428,Panvel,Mumbai,Apartment,1,1,Unfurnished,1,18.9498768,73.1128388,410206
Rai Prakash Landmark,5300000,710,7464.788732394366,Kalyan,Mumbai,Apartment,1,1,Unfurnished,1,19.2212467,73.132164,421301
Greenscape Eternia,9000000,1130,7964.601769911505,Kalamboli,Mumbai,Apartment,2,2,Unfurnished,1,19.0377579,73.0972824,410218
Wadhwa TW Gardens,26622000,918,29000.0,Kandivali,Mumbai,Apartment,3,3,Unfurnished,1,19.2106833,72.8740425,400067
Nandkumar Janki Legacy,6100000,397,15365.239294710327,Mira Road,Mumbai,Apartment,1,1,Unfurnished,1,19.2934094,72.868103,401107
Raj Akshay,9973684,613,16270.283849918434,Mira Road,Mumbai,Apartment,2,2,Unfurnished,1,19.2738724,72.878479,401107
Nandkumar Janki Legacy,9100000,617,14748.784440842788,Mira Road,Mumbai,Apartment,2,2,Unfurnished,1,19.2934094,72.868103,401107
Raj Akshay,6324313,388,16299.775773195875,Mira Road,Mumbai,Apartment,1,1,Unfurnished,1,19.2738724,72.878479,401107
Nandkumar Mahadev Tower,6500000,610,10655.737704918032,Mira Road,Mumbai,Apartment,1,2,Unfurnished,1,19.2999172,72.8719025,401107
Prestige Siesta,47400000,1535,30879.478827361563,Mulund,Mumbai,Apartment,3,3,Unfurnished,1,19.1840076,72.941536,400080
Prestige Siesta,39200000,1441,27203.33102012491,Mulund,Mumbai,Apartment,3,3,Unfurnished,1,19.1840076,72.941536,400080
Prestige Siesta,29000000,1050,27619.04761904762,Mulund,Mumbai,Apartment,2,2,Unfurnished,1,19.1840076,72.941536,400080
Laxmina Krishna Niwas,15681679,430,36469.02093023256,Chembur,Mumbai,Apartment,1,1,Unfurnished,1,19.0522003,72.9004974,400071
Laxmina Krishna Niwas,23589056,647,36459.12828438949,Chembur,Mumbai,Apartment,2,2,Unfurnished,1,19.0522003,72.9004974,400071
Squarefeet Green Square Bldg 2A,4200094,346,12139.0,Thane,Mumbai,Apartment,1,1,Unfurnished,1,19.2582512,72.9639587,400601
Squarefeet Green Square Bldg 2A,3900150,321,12150.0,Thane,Mumbai,Apartment,1,1,Unfurnished,1,19.2582512,72.9639587,400601
Vihang Metro Hive D 1,7543220,548,13765.0,Thane,Mumbai,Apartment,1,1,Unfurnished,1,19.267559,72.9612427,400601
Dosti Nest Phase 2,6311187,393,16059.0,Thane,Mumbai,Apartment,1,1,Unfurnished,1,19.2245007,72.9905014,400601
Vihang Metro Hive D 1,5671180,412,13765.0,Thane,Mumbai,Apartment,1,1,Unfurnished,1,19.267559,72.9612427,400601
Vihang Metro Hive D 1,4900340,356,13765.0,Thane,Mumbai,Apartment,1,1,Unfurnished,1,19.267559,72.9612427,400601
Dosti Nest Phase 2,7152915,385,18579.0,Thane,Mumbai,Apartment,1,1,Unfurnished,1,19.2245007,72.9905014,400601
Dosti Nest Phase 2,4403944,292,15082.0,Thane,Mumbai,Apartment,1,1,Unfurnished,1,19.2245007,72.9905014,400601
Dosti Nest Phase 2,7152876,431,16596.0,Thane,Mumbai,Apartment,1,1,Unfurnished,1,19.2245007,72.9905014,400601
Piramal Vaikunth Cluster 4,11073645,495,22371.0,Thane,Mumbai,Apartment,1,1,Unfurnished,1,19.2224655,72.9877777,400601
Gami Asters A Wing,16700372,674,24778.0,Ghansoli,Mumbai,Apartment,2,2,Unfurnished,1,19.1249886,72.9989853,400701
Gami Asters A Wing,18600720,752,24735.0,Ghansoli,Mumbai,Apartment,2,2,Unfurnished,1,19.1249886,72.9989853,400701
Gami Asters A Wing,23100904,931,24813.001074113858,Ghansoli,Mumbai,Apartment,3,3,Unfurnished,1,19.1249886,72.9989853,400701
Shree Mishal Kaveri Heights,8600000,575,14956.521739130434,Ghatkopar,Mumbai,Apartment,1,1,Unfurnished,1,19.0796375,72.9070129,400086
Hiranandani Castalia,35000000,1055,33175.355450236966,Kandivali,Mumbai,Apartment,3,3,Unfurnished,1,19.2063389,72.8339386,400067
Hiranandani Castalia,25000000,730,34246.57534246575,Kandivali,Mumbai,Apartment,2,2,Unfurnished,1,19.2063389,72.8339386,400067
Kalpataru Waterfront,19900000,1225,16244.897959183674,Panvel,Mumbai,Apartment,3,3,Unfurnished,1,18.9684048,73.1304779,410206
Raheja Solaris,21510216,469,45864.0,Sanpada,Mumbai,Apartment,1,1,Unfurnished,1,19.0508804,73.0145264,400705
Raheja Solaris,15364440,335,45864.0,Sanpada,Mumbai,Apartment,1,1,Unfurnished,1,19.0508804,73.0145264,400705
Raheja Solaris,21510216,469,45864.0,Sanpada,Mumbai,Apartment,2,2,Unfurnished,1,19.0508804,73.0145264,400705
Ajmera Manhattan,39345176,1122,35067.001782531195,Wadala,Mumbai,Apartment,3,2,Unfurnished,1,19.0052853,72.8516388,400037
Ajmera Manhattan,34260460,977,35067.00102354145,Wadala,Mumbai,Apartment,3,2,Unfurnished,1,19.0052853,72.8516388,400037
Raheja Solaris,28619136,624,45864.0,Sanpada,Mumbai,Apartment,2,2,Unfurnished,1,19.0508804,73.0145264,400705
Ajmera Manhattan,26300250,750,35067.0,Wadala,Mumbai,Apartment,2,1,Unfurnished,1,19.0052853,72.8516388,400037
Sugee Sugee Shraddha,25200700,490,51430.0,Dadar,Mumbai,Apartment,1,1,Unfurnished,1,19.0180759,72.8374023,400014
Hiranandani Castle Rock,26999824,629,42924.99841017488,Powai,Mumbai,Apartment,2,2,Unfurnished,1,19.1163406,72.9135208,400076
Sugee Sugee Shraddha,36618160,712,51430.0,Dadar,Mumbai,Apartment,2,2,Unfurnished,1,19.0180759,72.8374023,400014
Venus Skky City Phase I,4916000,500,9832.0,Dombivali,Mumbai,Apartment,2,2,Unfurnished,1,19.1901436,73.0858383,421201
Hiranandani Castle Rock,32193750,750,42925.0,Powai,Mumbai,Apartment,2,2,Unfurnished,1,19.1163406,72.9135208,400076
Meraki ONE MERAKI,78000040,1993,39136.99949824385,Chembur,Mumbai,Apartment,4,4,Unfurnished,1,19.0518131,72.9002075,400071
Venus Skky City Phase I,3932800,400,9832.0,Dombivali,Mumbai,Apartment,1,1,Unfurnished,1,19.1901436,73.0858383,421201
Meraki ONE MERAKI,49500560,1221,40540.999180999184,Chembur,Mumbai,Apartment,3,3,Unfurnished,1,19.0518131,72.9002075,400071
Meraki ONE MERAKI,29999920,772,38860.0,Chembur,Mumbai,Apartment,2,2,Unfurnished,1,19.0518131,72.9002075,400071
Vishesh Vishesh Balaji Symphony,7394778,654,11307.0,Panvel,Mumbai,Apartment,2,2,Unfurnished,1,19.0016308,73.1346893,410206
K Raheja Ascencio,30180796,901,33496.998890122086,Powai,Mumbai,Apartment,2,2,Unfurnished,1,19.1210632,72.8949585,400076
Lodha Sterling,17679870,897,19710.0,Thane,Mumbai,Apartment,3,3,Unfurnished,1,19.233612,72.987227,400601
Lodha Sterling,20104200,1020,19710.0,Thane,Mumbai,Apartment,3,3,Unfurnished,1,19.233612,72.987227,400601
Lodha Sterling,14900760,756,19710.0,Thane,Mumbai,Apartment,2,2,Unfurnished,1,19.233612,72.987227,400601
Lodha Sterling,15984810,811,19710.0,Thane,Mumbai,Apartment,2,2,Unfurnished,1,19.233612,72.987227,400601
Lodha Sterling,19256670,977,19710.0,Thane,Mumbai,Apartment,3,3,Unfurnished,1,19.233612,72.987227,400601
Lodha Sterling,15413220,782,19710.0,Thane,Mumbai,Apartment,2,2,Unfurnished,1,19.233612,72.987227,400601
Lodha Sterling,15393510,781,19710.0,Thane,Mumbai,Apartment,2,2,Unfurnished,1,19.233612,72.987227,400601
Godrej Reserve,25000160,820,30488.0,Kandivali,Mumbai,Apartment,2,2,Unfurnished,1,19.1984501,72.8704987,400067
Om Sai Griha Nirman Veer Siddhanak CHS Ltd,14144850,645,21930.0,Sion,Mumbai,Apartment,2,2,Unfurnished,1,19.0541477,72.8821335,400022
Adeshwar 72 Parksyde,28997500,829,34978.8902291918,Ghatkopar,Mumbai,Apartment,2,2,Unfurnished,1,19.0796204,72.905426,400086
Mukta Mukta Luxuria,7197260,655,10988.18320610687,Dombivali,Mumbai,Apartment,3,3,Unfurnished,1,19.1458721,73.049324,421201
Mukta Mukta Luxuria,6500000,532,12218.045112781954,Dombivali,Mumbai,Apartment,2,2,Unfurnished,1,19.1458721,73.049324,421201
Mukta Mukta Luxuria,4500000,358,12569.832402234637,Dombivali,Mumbai,Apartment,1,1,Unfurnished,1,19.1458721,73.049324,421201
Mukta Mukta Luxuria,5402001,516,10468.994186046511,Dombivali,Mumbai,Apartment,2,2,Unfurnished,1,19.1458721,73.049324,421201
Lodha Upper Thane,10800380,815,13252.0,Anjurdive,Mumbai,Apartment,3,2,Unfurnished,1,19.2205982,73.0227432,400605
Neo Housing Akshaya And Jayashree Redevelopment,26191176,933,28072.0,Borivali,Mumbai,Apartment,3,3,Unfurnished,1,19.2342186,72.8494492,400091
Neo Housing Akshaya And Jayashree Redevelopment,18199090,637,28570.0,Borivali,Mumbai,Apartment,2,2,Unfurnished,1,19.2342186,72.8494492,400091
Neo Housing Akshaya And Jayashree Redevelopment,17463690,610,28629.0,Borivali,Mumbai,Apartment,2,2,Unfurnished,1,19.2342186,72.8494492,400091
Neo Housing Akshaya And Jayashree Redevelopment,25947768,924,28082.0,Borivali,Mumbai,Apartment,3,3,Unfurnished,1,19.2342186,72.8494492,400091
Neo Housing Akshaya And Jayashree Redevelopment,18766160,658,28520.0,Borivali,Mumbai,Apartment,2,2,Unfurnished,1,19.2342186,72.8494492,400091
Neo Housing Akshaya And Jayashree Redevelopment,12420972,423,29364.0,Borivali,Mumbai,Apartment,1,1,Unfurnished,1,19.2342186,72.8494492,400091
Neo Housing Akshaya And Jayashree Redevelopment,12906747,441,29267.0,Borivali,Mumbai,Apartment,1,1,Unfurnished,1,19.2342186,72.8494492,400091
Neo Housing Akshaya And Jayashree Redevelopment,22086680,781,28280.0,Borivali,Mumbai,Apartment,3,3,Unfurnished,1,19.2342186,72.8494492,400091
Neo Housing Akshaya And Jayashree Redevelopment,13258162,454,29203.0,Borivali,Mumbai,Apartment,1,1,Unfurnished,1,19.2342186,72.8494492,400091
Milan Lekh Rekha Pragati,12999819,399,32581.0,Andheri,Mumbai,Apartment,1,1,Unfurnished,1,19.1270065,72.8389206,400053
Star Sayba Residency,15994776,804,19894.0,Kurla,Mumbai,Apartment,2,2,Unfurnished,1,19.0566273,72.8798752,400070
Adityaraj Fortune,10967702,534,20538.767790262173,Vikhroli,Mumbai,Apartment,2,2,Unfurnished,1,19.1185436,72.9310684,400079
Star Sayba Residency,11053260,540,20469.0,Kurla,Mumbai,Apartment,2,2,Unfurnished,1,19.0566273,72.8798752,400070
Star Sayba Residency,11053273,539,20507.0,Kurla,Mumbai,Apartment,2,2,Unfurnished,1,19.0566273,72.8798752,400070
Star Sayba Residency,7999964,517,15473.818181818182,Kurla,Mumbai,Apartment,2,2,Unfurnished,1,19.0566273,72.8798752,400070
Drushti Embassy,11610000,430,27000.0,Ghatkopar,Mumbai,Apartment,1,2,Unfurnished,1,19.0853004,72.9137497,400086
Drushti Embassy,16888230,625,27021.168,Ghatkopar,Mumbai,Apartment,2,2,Unfurnished,1,19.0853004,72.9137497,400086
Star Sayba Residency,11053308,543,20356.0,Kurla,Mumbai,Apartment,2,2,Unfurnished,1,19.0566273,72.8798752,400070
Star Sayba Residency,11053171,541,20431.0,Kurla,Mumbai,Apartment,2,2,Unfurnished,1,19.0566273,72.8798752,400070
Adityaraj Fortune,11175597,544,20543.376838235294,Vikhroli,Mumbai,Apartment,2,2,Unfurnished,1,19.1185436,72.9310684,400079
Star Sayba Residency,11060040,564,19610.0,Kurla,Mumbai,Apartment,2,2,Unfurnished,1,19.0566273,72.8798752,400070
Star Sayba Residency,9013479,441,20438.72789115646,Kurla,Mumbai,Apartment,1,1,Unfurnished,1,19.0566273,72.8798752,400070
Star Sayba Residency,11051664,534,20696.0,Kurla,Mumbai,Apartment,2,2,Unfurnished,1,19.0566273,72.8798752,400070
Star Sayba Residency,16840166,818,20587.0,Kurla,Mumbai,Apartment,3,3,Unfurnished,1,19.0566273,72.8798752,400070
Star Sayba Residency,8500246,563,15098.127886323267,Kurla,Mumbai,Apartment,1,1,Unfurnished,1,19.0566273,72.8798752,400070
Star Sayba Residency,13000317,818,15892.808068459657,Kurla,Mumbai,Apartment,2,2,Unfurnished,1,19.0566273,72.8798752,400070
Star Sayba Residency,15990856,791,20216.0,Kurla,Mumbai,Apartment,2,2,Unfurnished,1,19.0566273,72.8798752,400070
Star Sayba Residency,9015104,448,20123.0,Kurla,Mumbai,Apartment,1,1,Unfurnished,1,19.0566273,72.8798752,400070
Roha Realty Roha Vatika,13097161,539,24299.0,Kurla,Mumbai,Apartment,2,2,Unfurnished,1,19.0627976,72.8859482,400070
Roha Realty Roha Vatika,10788756,444,24299.0,Kurla,Mumbai,Apartment,1,1,Unfurnished,1,19.0627976,72.8859482,400070
Roha Realty Roha Vatika,11614922,478,24299.0,Kurla,Mumbai,Apartment,1,1,Unfurnished,1,19.0627976,72.8859482,400070
Roha Realty Roha Vatika,13558842,558,24299.0,Kurla,Mumbai,Apartment,2,2,Unfurnished,1,19.0627976,72.8859482,400070
Roha Realty Roha Vatika,11760716,484,24299.0,Kurla,Mumbai,Apartment,1,1,Unfurnished,1,19.0627976,72.8859482,400070
Roha Realty Roha Vatika,12441088,512,24299.0,Kurla,Mumbai,Apartment,2,2,Unfurnished,1,19.0627976,72.8859482,400070
Roha Realty Roha Vatika,12999965,535,24299.0,Kurla,Mumbai,Apartment,2,2,Unfurnished,1,19.0627976,72.8859482,400070
Roha Realty Roha Vatika,10667261,439,24299.0,Kurla,Mumbai,Apartment,1,1,Unfurnished,1,19.0627976,72.8859482,400070
Raghav Parijat,9635694,426,22619.0,Kurla,Mumbai,Apartment,1,1,Unfurnished,1,19.0611782,72.8833084,400070
Raghav Parijat,12395212,548,22619.0,Kurla,Mumbai,Apartment,2,2,Unfurnished,1,19.0611782,72.8833084,400070
Raghav Parijat,13500195,545,24771.0,Kurla,Mumbai,Apartment,2,2,Unfurnished,1,19.0611782,72.8833084,400070
Hiranandani Burlington,25000000,1600,15625.0,Thane,Mumbai,Apartment,3,3,Semi-Furnished,1,19.2574043,72.9836884,400601
 ,35000000,900,38888.88888888889,Bandra,Mumbai,Apartment,2,2,Furnished,1,19.0585938,72.846077,400050
 ,12260400,521,23532.437619961613,Borivali,Mumbai,Apartment,1,2,Unfurnished,1,19.2262917,72.8569031,400091
Lokhandwala Green Hills CHS,10600000,525,20190.47619047619,Kandivali,Mumbai,Apartment,1,2,Furnished,1,19.19697,72.874546,400067
Lodha Casa Bella,4571136,768,5952.0,Dombivali,Mumbai,Apartment,1,1,Unfurnished,1,19.173317,73.0702057,421201
Lodha Casa Bella,5517504,927,5952.0,Dombivali,Mumbai,Apartment,2,2,Unfurnished,1,19.173317,73.0702057,421201
Lodha Casa Bella,5999616,1008,5952.0,Dombivali,Mumbai,Apartment,2,2,Unfurnished,1,19.173317,73.0702057,421201
Lodha Casa Bella,5731776,963,5952.0,Dombivali,Mumbai,Apartment,2,2,Unfurnished,1,19.173317,73.0702057,421201
Lodha Casa Bella,4446144,747,5952.0,Dombivali,Mumbai,Apartment,2,2,Unfurnished,1,19.173317,73.0702057,421201
Aditya Adityaraj Anchor,12200000,576,21180.555555555555,Vikhroli,Mumbai,Apartment,2,2,Unfurnished,1,19.1135578,72.9356613,400079
Aditya Adityaraj Anchor,7900000,375,21066.666666666668,Vikhroli,Mumbai,Apartment,1,1,Unfurnished,1,19.1135578,72.9356613,400079
Aditya Adityaraj Anchor,8466860,407,20803.095823095824,Vikhroli,Mumbai,Apartment,1,1,Unfurnished,1,19.1135578,72.9356613,400079
Vaibhavlaxmi Central Park,9270801,430,21560.002325581394,Vikhroli,Mumbai,Apartment,1,1,Unfurnished,1,19.1141357,72.9355774,400079
Adeshwar 72 Parksyde,61901700,1769,34992.48162803844,Ghatkopar,Mumbai,Apartment,4,4,Unfurnished,1,19.0796204,72.905426,400086
Om Sai Griha Nirman Veer Siddhanak CHS Ltd,14082270,642,21935.0,Sion,Mumbai,Apartment,2,2,Unfurnished,1,19.0541477,72.8821335,400022
Adeshwar 72 Parksyde,21048300,601,35022.12978369385,Ghatkopar,Mumbai,Apartment,2,2,Unfurnished,1,19.0796204,72.905426,400086
Om Sai Griha Nirman Veer Siddhanak CHS Ltd,10499850,450,23333.0,Sion,Mumbai,Apartment,1,1,Unfurnished,1,19.0541477,72.8821335,400022
